Data;Pedido;Cliente;Tipo Cliente;SKU;Código Produto;Centro Custo;Produto;Fabricante;Qtde. Pedido;Preço;Custo
02/06/2020;SO - 0006308;OUR Ltd;Wholesale;AXW291;STK-149;420746;Rough Carpentry;Lake Ltd;10;121,00;553,15
03/06/2020;SO - 0006309;Uriel Group;Distributor;FLR025;STK-102;920026;Escalator;Kinray Ltd;9;380,89;1488,14
03/06/2020;SO - 0006310;Weimei Corp;Wholesale;AXW291;STK-125;926263;Staff;Lake Ltd;9;180,28;621,26
03/06/2020;SO - 0006311;E. Ltd;Distributor;AXW291;STK-113;927300;Circuit Breaker;Apotex Corp;9;347,66;1191,96
03/06/2020;SO - 0006312;Prasco Group;Distributor;NXH382;STK-114;927300;Electrical Connector;Sun Ltd;14;313,29;1869,98
04/06/2020;SO - 0006313;O.E. Ltd;Export;NXH382;STK-159;417850;Glue-Laminate;Sun Ltd;10;648,44;2394,24
04/06/2020;SO - 0006314;Qualitest ;Distributor;FLR025;STK-117;927300;Plaster & Gypsum Board;Allermed Group;11;324,05;1458,22
04/06/2020;SO - 0006315;Sundial ;Export;FLR025;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;7;137,51;402,48
04/06/2020;SO - 0006316;Medline ;Wholesale;AXW291;STK-153;417850;Stud, Joist, Rafter;Lake Ltd;8;486,42;1387,01
05/06/2020;SO - 0006317;Apotheca, Ltd;Export;NXH382;STK-152;417850;Engineered Wood;Allermed Group;8;386,52;1578,96
05/06/2020;SO - 0006318;Ole Group;Wholesale;AXW291;STK-102;920026;Escalator;Kinray Ltd;9;380,89;1488,14
05/06/2020;SO - 0006319;Niconovum Corp;Distributor;FLR025;STK-109;920026;Access;Major Corp;13;465,07;2531,50
06/06/2020;SO - 0006320;Ascend Ltd;Distributor;FLR025;STK-102;920026;Escalator;Kinray Ltd;14;380,89;2551,10
06/06/2020;SO - 0006321;Ei ;Distributor;AXW291;STK-163;415254;Millwork;Heritage ;11;256,97;1541,81
06/06/2020;SO - 0006322;Exact-Rx, Corp;Export;AXW291;STK-167;415254;Casement;Lake Ltd;13;369,69;2156,88
07/06/2020;SO - 0006323;OUR Ltd;Wholesale;GUT930;STK-129;926263;Furnishings;Macoven Group;10;305,93;1576,90
07/06/2020;SO - 0006324;PEDIFIX, Corp;Export;AXW291;STK-108;920026;Stile And Rail;Macoven Group;10;589,23;2344,70
07/06/2020;SO - 0006325;Medline ;Export;AXW291;STK-101;920026;Elevator;McKesson Corp;7;448,76;1305,48
08/06/2020;SO - 0006326;Ohio ;Wholesale;AXW291;STK-151;417850;Bamboo;Lake Ltd;12;367,33;1754,40
09/06/2020;SO - 0006327;Wuxi Group;Wholesale;AXW291;STK-101;920026;Elevator;McKesson Corp;8;448,76;1566,58
09/06/2020;SO - 0006328;Linde ;Wholesale;AXW291;STK-154;417850;Treated Lumber;ALK-Abello, Corp;10;371,04;1609,92
10/06/2020;SO - 0006329;Medsep Group;Wholesale;NXH382;STK-163;415254;Millwork;Heritage ;7;256,97;856,56
10/06/2020;SO - 0006330;E. Ltd;Wholesale;FLR025;STK-149;420746;Rough Carpentry;Lake Ltd;10;121,00;553,15
11/06/2020;SO - 0006331;AuroMedics Corp;Wholesale;AXW291;STK-131;922457;Artificial Stone;Heritage ;7;623,88;1367,40
11/06/2020;SO - 0006332;WakeFern ;Distributor;GUT930;STK-154;417850;Treated Lumber;ALK-Abello, Corp;13;371,04;2213,64
11/06/2020;SO - 0006333;Dharma Ltd;Distributor;GUT930;STK-124;926263;Paint, Wood Stain;ALK-Abello, Corp;13;150,36;805,99
11/06/2020;SO - 0006334;Amylin Group;Wholesale;NXH382;STK-127;926263;Wood Finishing;Fullerton Corp;14;222,58;1250,78
12/06/2020;SO - 0006335;Uriel Group;Wholesale;AXW291;STK-146;420746;Security Systems;Macoven Group;10;477,13;2410,75
12/06/2020;SO - 0006336;Rochester Ltd;Wholesale;AXW291;STK-137;922457;Rebar;McKesson Corp;9;331,08;1278,65
12/06/2020;SO - 0006337;Linde ;Wholesale;GUT930;STK-107;920026;Housewrap;Kinray Ltd;7;281,93;959,76
13/06/2020;SO - 0006338;E. Ltd;Wholesale;NXH382;STK-120;927300;Dropped Ceiling;Fullerton Corp;9;477,77;1957,70
14/06/2020;SO - 0006339;Medline ;Distributor;AXW291;STK-153;417850;Stud, Joist, Rafter;Lake Ltd;12;486,42;2311,68
14/06/2020;SO - 0006340;Exact-Rx, Corp;Distributor;AXW291;STK-103;920026;Building Insulation;Accord Ltd;8;252,81;724,46
14/06/2020;SO - 0006341;O.E. Ltd;Export;AXW291;STK-120;927300;Dropped Ceiling;Fullerton Corp;12;477,77;2796,72
14/06/2020;SO - 0006342;Apollo Ltd;Wholesale;AXW291;STK-158;417850;Parallel Strand;McKesson Corp;13;153,83;1021,68
15/06/2020;SO - 0006343;Ole Group;Distributor;AXW291;STK-100;920026;Concrete;McKesson Corp;12;124,49;619,20
16/06/2020;SO - 0006344;ETUDE Ltd;Distributor;AXW291;STK-167;415254;Casement;Lake Ltd;13;369,69;2156,88
17/06/2020;SO - 0006345;Linde ;Export;NXH382;STK-166;415254;Chair Rail;Cixi Group;8;485,81;1665,65
18/06/2020;SO - 0006346;Rochester Ltd;Export;AXW291;STK-151;417850;Bamboo;Lake Ltd;12;367,33;1754,40
18/06/2020;SO - 0006347;Wuxi Group;Export;AXW291;STK-159;417850;Glue-Laminate;Sun Ltd;13;648,44;3292,08
18/06/2020;SO - 0006348;ETUDE Ltd;Wholesale;GUT930;STK-105;920026;Conformal Coating;Sun Ltd;13;516,73;2769,89
18/06/2020;SO - 0006349;S.S.S. Group;Wholesale;GUT930;STK-163;415254;Millwork;Heritage ;12;256,97;1713,12
18/06/2020;SO - 0006350;Winthrop ;Wholesale;GUT930;STK-127;926263;Wood Finishing;Fullerton Corp;14;222,58;1250,78
18/06/2020;SO - 0006351;AuroMedics Corp;Distributor;NXH382;STK-143;420746;Plastics;Mylan Group;11;119,58;501,55
19/06/2020;SO - 0006352;Niconovum Corp;Wholesale;AXW291;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;7;477,32;1537,68
19/06/2020;SO - 0006353;Trigen ;Wholesale;AXW291;STK-152;417850;Engineered Wood;Allermed Group;10;386,52;2105,28
19/06/2020;SO - 0006354;Niconovum Corp;Wholesale;AXW291;STK-152;417850;Engineered Wood;Allermed Group;7;386,52;1315,80
19/06/2020;SO - 0006355;Linde ;Wholesale;AXW291;STK-102;920026;Escalator;Kinray Ltd;11;380,89;1913,33
19/06/2020;SO - 0006356;Eminence Corp;Distributor;AXW291;STK-122;926263;Marble;Fullerton Corp;9;316,48;1329,22
20/06/2020;SO - 0006357;U.S. Ltd;Wholesale;AXW291;STK-120;927300;Dropped Ceiling;Fullerton Corp;7;477,77;1398,36
21/06/2020;SO - 0006358;PEDIFIX, Corp;Wholesale;NXH382;STK-121;926263;Flooring Wide;Mylan Group;8;372,47;1510,85
21/06/2020;SO - 0006359;Apotheca, Ltd;Wholesale;NXH382;STK-117;927300;Plaster & Gypsum Board;Allermed Group;7;324,05;810,12
22/06/2020;SO - 0006360;Uriel Group;Export;AXW291;STK-129;926263;Furnishings;Macoven Group;12;305,93;1971,12
22/06/2020;SO - 0006361;Ohio ;Wholesale;FLR025;STK-101;920026;Elevator;McKesson Corp;13;448,76;2872,06
22/06/2020;SO - 0006362;Pure Group;Distributor;GUT930;STK-119;927300;Ceramic Tile;Heritage ;8;441,92;1318,90
22/06/2020;SO - 0006363;Bare ;Wholesale;AXW291;STK-102;920026;Escalator;Kinray Ltd;14;380,89;2551,10
22/06/2020;SO - 0006364;Llorens Ltd;Wholesale;GUT930;STK-108;920026;Stile And Rail;Macoven Group;13;589,23;3223,97
22/06/2020;SO - 0006365;Ei ;Distributor;AXW291;STK-102;920026;Escalator;Kinray Ltd;11;380,89;1913,33
22/06/2020;SO - 0006366;Apotheca, Ltd;Wholesale;AXW291;STK-119;927300;Ceramic Tile;Heritage ;7;441,92;1099,08
23/06/2020;SO - 0006367;Pacific Ltd;Wholesale;NXH382;STK-117;927300;Plaster & Gypsum Board;Allermed Group;13;324,05;1782,26
23/06/2020;SO - 0006368;Mylan Corp;Distributor;NXH382;STK-112;927300;Chipset Computers;ARM Company;7;691,76;1475,76
24/06/2020;SO - 0006369;Medsep Group;Distributor;AXW291;STK-103;920026;Building Insulation;Accord Ltd;9;252,81;845,21
24/06/2020;SO - 0006370;Prasco Group;Distributor;NXH382;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;9;243,81;758,52
24/06/2020;SO - 0006371;Linde ;Wholesale;AXW291;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;10;520,62;2394,24
25/06/2020;SO - 0006372;Qualitest ;Wholesale;GUT930;STK-104;920026;Building Envelope;AstraZeneca ;12;418,56;2559,36
25/06/2020;SO - 0006373;Apotheca, Ltd;Wholesale;NXH382;STK-151;417850;Bamboo;Lake Ltd;12;367,33;1754,40
25/06/2020;SO - 0006374;OHTA'S Corp;Wholesale;AXW291;STK-167;415254;Casement;Lake Ltd;10;369,69;1568,64
26/06/2020;SO - 0006375;Winthrop ;Export;AXW291;STK-108;920026;Stile And Rail;Macoven Group;14;589,23;3517,06
27/06/2020;SO - 0006376;Fenwal, Corp;Wholesale;NXH382;STK-104;920026;Building Envelope;AstraZeneca ;14;418,56;3071,23
27/06/2020;SO - 0006377;Wuxi Group;Wholesale;AXW291;STK-125;926263;Staff;Lake Ltd;7;180,28;443,76
28/06/2020;SO - 0006378;Medsep Group;Wholesale;GUT930;STK-136;922457;Structural Steel;Cixi Group;11;309,58;1430,35
28/06/2020;SO - 0006379;Sundial ;Wholesale;AXW291;STK-128;926263;Fire Suppressio;SUPERVALU Group;10;584,16;2146,56
28/06/2020;SO - 0006380;OUR Ltd;Wholesale;FLR025;STK-143;420746;Plastics;Mylan Group;13;119,58;613,01
28/06/2020;SO - 0006381;Amylin Group;Wholesale;GUT930;STK-138;922457;Wire Rope And Cables;Macoven Group;9;276,58;968,02
28/06/2020;SO - 0006382;Ohio ;Wholesale;GUT930;STK-137;922457;Rebar;McKesson Corp;7;331,08;913,32
28/06/2020;SO - 0006383;S.S.S. Group;Wholesale;AXW291;STK-102;920026;Escalator;Kinray Ltd;14;380,89;2551,10
29/06/2020;SO - 0006384;S.S.S. Group;Distributor;NXH382;STK-108;920026;Stile And Rail;Macoven Group;9;589,23;2051,62
29/06/2020;SO - 0006385;E. Ltd;Distributor;NXH382;STK-123;926263;Wall Covering;Heritage ;10;251,38;1221,89
29/06/2020;SO - 0006386;Linde ;Wholesale;FLR025;STK-142;420746;Decorative Metal;Lake Ltd;11;95,40;538,70
30/06/2020;SO - 0006387;Fenwal, Corp;Wholesale;GUT930;STK-149;420746;Rough Carpentry;Lake Ltd;14;121,00;829,73
01/07/2020;SO - 0006388;WakeFern ;Distributor;FLR025;STK-141;420746;Stairway;Kinray Ltd;10;324,11;1238,40
01/07/2020;SO - 0006389;Medline ;Wholesale;AXW291;STK-141;420746;Stairway;Kinray Ltd;9;324,11;1083,60
01/07/2020;SO - 0006390;Eminence Corp;Distributor;GUT930;STK-101;920026;Elevator;McKesson Corp;13;448,76;2872,06
01/07/2020;SO - 0006391;WakeFern ;Distributor;AXW291;STK-116;927300;Switches;McKesson Corp;11;195,69;761,62
01/07/2020;SO - 0006392;Qualitest ;Export;AXW291;STK-101;920026;Elevator;McKesson Corp;14;448,76;3133,15
01/07/2020;SO - 0006393;Apotheca, Ltd;Wholesale;NXH382;STK-136;922457;Structural Steel;Cixi Group;11;309,58;1430,35
01/07/2020;SO - 0006394;Fenwal, Corp;Export;AXW291;STK-163;415254;Millwork;Heritage ;8;256,97;1027,87
02/07/2020;SO - 0006395;WakeFern ;Wholesale;GUT930;STK-146;420746;Security Systems;Macoven Group;12;477,13;3013,44
02/07/2020;SO - 0006396;OUR Ltd;Wholesale;FLR025;STK-141;420746;Stairway;Kinray Ltd;8;324,11;928,80
02/07/2020;SO - 0006397;Medsep Group;Wholesale;AXW291;STK-137;922457;Rebar;McKesson Corp;8;331,08;1095,98
02/07/2020;SO - 0006398;Llorens Ltd;Wholesale;AXW291;STK-165;415254;Trim, Molding;Allermed Group;8;156,52;563,47
03/07/2020;SO - 0006399;Pure Group;Wholesale;AXW291;STK-148;420746;Telecommunications Equipment;Major Corp;8;213,62;668,74
03/07/2020;SO - 0006400;Apotheca, Ltd;Wholesale;AXW291;STK-131;922457;Artificial Stone;Heritage ;7;623,88;1367,40
03/07/2020;SO - 0006401;Exact-Rx, Corp;Export;GUT930;STK-120;927300;Dropped Ceiling;Fullerton Corp;14;477,77;3356,06
03/07/2020;SO - 0006402;OUR Ltd;Export;AXW291;STK-161;415254;Ecoclean;Citizen Group;10;508,58;2352,96
03/07/2020;SO - 0006403;Llorens Ltd;Distributor;AXW291;STK-132;922457;High Concrete;CP IV Ltd;7;334,39;779,16
04/07/2020;SO - 0006404;S.S.S. Group;Export;AXW291;STK-137;922457;Rebar;McKesson Corp;14;331,08;2191,97
04/07/2020;SO - 0006405;21st Ltd;Export;GUT930;STK-104;920026;Building Envelope;AstraZeneca ;13;418,56;2815,30
04/07/2020;SO - 0006406;Amylin Group;Wholesale;FLR025;STK-154;417850;Treated Lumber;ALK-Abello, Corp;9;371,04;1408,68
05/07/2020;SO - 0006407;AuroMedics Corp;Distributor;GUT930;STK-132;922457;High Concrete;CP IV Ltd;13;334,39;1714,15
05/07/2020;SO - 0006408;Capweld ;Export;AXW291;STK-150;420746;Heavy Timbers;Cixi Group;14;233,43;1746,14
05/07/2020;SO - 0006409;Ascend Ltd;Distributor;NXH382;STK-117;927300;Plaster & Gypsum Board;Allermed Group;14;324,05;1944,29
05/07/2020;SO - 0006410;Elorac, Corp;Wholesale;NXH382;STK-110;920026;Folding Doors;Lake Ltd;13;578,87;2883,41
05/07/2020;SO - 0006411;Nipro ;Wholesale;NXH382;STK-149;420746;Rough Carpentry;Lake Ltd;7;121,00;345,72
05/07/2020;SO - 0006412;Eminence Corp;Wholesale;FLR025;STK-115;927300;Electrical Wiring;Apotex Corp;9;398,42;1256,98
06/07/2020;SO - 0006413;Burt's Corp;Wholesale;AXW291;STK-123;926263;Wall Covering;Heritage ;14;251,38;1832,83
06/07/2020;SO - 0006414;Niconovum Corp;Wholesale;AXW291;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;13;520,62;3292,08
06/07/2020;SO - 0006415;Prasco Group;Export;AXW291;STK-117;927300;Plaster & Gypsum Board;Allermed Group;11;324,05;1458,22
08/07/2020;SO - 0006416;Medline ;Export;NXH382;STK-114;927300;Electrical Connector;Sun Ltd;14;313,29;1869,98
09/07/2020;SO - 0006417;Niconovum Corp;Wholesale;AXW291;STK-155;417850;Sheathing;Allermed Group;8;551,56;1572,77
09/07/2020;SO - 0006418;Ei ;Wholesale;GUT930;STK-104;920026;Building Envelope;AstraZeneca ;14;418,56;3071,23
10/07/2020;SO - 0006419;Ascend Ltd;Distributor;AXW291;STK-158;417850;Parallel Strand;McKesson Corp;12;153,83;928,80
10/07/2020;SO - 0006420;Fenwal, Corp;Distributor;GUT930;STK-150;420746;Heavy Timbers;Cixi Group;13;233,43;1600,63
11/07/2020;SO - 0006421;Medline ;Wholesale;GUT930;STK-140;922457;Metal Fabrications;Kinray Ltd;9;303,67;953,57
11/07/2020;SO - 0006422;Wuxi Group;Distributor;GUT930;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;12;243,81;1083,60
11/07/2020;SO - 0006423;21st Ltd;Wholesale;NXH382;STK-162;415254;Case-Building;Cixi Group;9;201,22;707,95
12/07/2020;SO - 0006424;Trigen ;Distributor;NXH382;STK-158;417850;Parallel Strand;McKesson Corp;12;153,83;928,80
12/07/2020;SO - 0006425;Select ;Wholesale;AXW291;STK-140;922457;Metal Fabrications;Kinray Ltd;8;303,67;817,34
12/07/2020;SO - 0006426;OUR Ltd;Wholesale;AXW291;STK-111;927300;Door Hardware;Apotex Corp;13;437,31;2565,55
12/07/2020;SO - 0006427;WakeFern ;Export;AXW291;STK-150;420746;Heavy Timbers;Cixi Group;10;233,43;1164,10
12/07/2020;SO - 0006428;Medline ;Export;AXW291;STK-100;920026;Concrete;McKesson Corp;14;124,49;743,04
13/07/2020;SO - 0006429;Dharma Ltd;Wholesale;AXW291;STK-135;922457;Urbanite;Macoven Group;9;335,13;1553,16
14/07/2020;SO - 0006430;Pure Group;Distributor;NXH382;STK-130;926263;Insulation Bricks;HSN Bricks;12;455,48;2301,36
14/07/2020;SO - 0006431;Weimei Corp;Wholesale;NXH382;STK-163;415254;Millwork;Heritage ;7;256,97;856,56
14/07/2020;SO - 0006432;Weimei Corp;Distributor;NXH382;STK-146;420746;Security Systems;Macoven Group;13;477,13;3314,78
14/07/2020;SO - 0006433;OUR Ltd;Wholesale;AXW291;STK-100;920026;Concrete;McKesson Corp;12;124,49;619,20
14/07/2020;SO - 0006434;Bare ;Wholesale;AXW291;STK-149;420746;Rough Carpentry;Lake Ltd;9;121,00;484,01
14/07/2020;SO - 0006435;Procter Corp;Distributor;FLR025;STK-108;920026;Stile And Rail;Macoven Group;10;589,23;2344,70
15/07/2020;SO - 0006436;Qualitest ;Wholesale;GUT930;STK-118;927300;Cement Render;Lake Ltd;14;157,93;1027,87
15/07/2020;SO - 0006437;PEDIFIX, Corp;Wholesale;AXW291;STK-160;417850;Finish Carpentry;Major Corp;8;258,69;792,58
16/07/2020;SO - 0006438;Apollo Ltd;Wholesale;GUT930;STK-121;926263;Flooring Wide;Mylan Group;12;372,47;2518,08
16/07/2020;SO - 0006439;Bare ;Distributor;AXW291;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;12;243,81;1083,60
16/07/2020;SO - 0006440;Amylin Group;Distributor;FLR025;STK-119;927300;Ceramic Tile;Heritage ;7;441,92;1099,08
17/07/2020;SO - 0006441;Fenwal, Corp;Export;GUT930;STK-153;417850;Stud, Joist, Rafter;Lake Ltd;10;486,42;1849,34
17/07/2020;SO - 0006442;Ascend Ltd;Distributor;GUT930;STK-110;920026;Folding Doors;Lake Ltd;8;578,87;1572,77
17/07/2020;SO - 0006443;Llorens Ltd;Export;NXH382;STK-110;920026;Folding Doors;Lake Ltd;12;578,87;2621,28
17/07/2020;SO - 0006444;Linde ;Wholesale;AXW291;STK-143;420746;Plastics;Mylan Group;14;119,58;668,74
17/07/2020;SO - 0006445;Elorac, Corp;Wholesale;GUT930;STK-163;415254;Millwork;Heritage ;8;256,97;1027,87
18/07/2020;SO - 0006446;Prasco Group;Distributor;NXH382;STK-119;927300;Ceramic Tile;Heritage ;10;441,92;1758,53
18/07/2020;SO - 0006447;PEDIFIX, Corp;Distributor;AXW291;STK-114;927300;Electrical Connector;Sun Ltd;7;313,29;779,16
18/07/2020;SO - 0006448;Select ;Wholesale;AXW291;STK-125;926263;Staff;Lake Ltd;11;180,28;798,77
18/07/2020;SO - 0006449;3LAB, Ltd;Wholesale;FLR025;STK-121;926263;Flooring Wide;Mylan Group;10;372,47;2014,46
18/07/2020;SO - 0006450;Select ;Wholesale;NXH382;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;7;137,51;402,48
18/07/2020;SO - 0006451;21st Ltd;Wholesale;GUT930;STK-159;417850;Glue-Laminate;Sun Ltd;13;648,44;3292,08
18/07/2020;SO - 0006452;Rochester Ltd;Wholesale;NXH382;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;9;520,62;2094,96
20/07/2020;SO - 0006453;S.S.S. Group;Distributor;AXW291;STK-163;415254;Millwork;Heritage ;8;256,97;1027,87
20/07/2020;SO - 0006454;Nipro ;Wholesale;AXW291;STK-104;920026;Building Envelope;AstraZeneca ;8;418,56;1535,62
20/07/2020;SO - 0006455;Fenwal, Corp;Wholesale;AXW291;STK-110;920026;Folding Doors;Lake Ltd;13;578,87;2883,41
20/07/2020;SO - 0006456;Weimei Corp;Wholesale;NXH382;STK-113;927300;Circuit Breaker;Apotex Corp;9;347,66;1191,96
21/07/2020;SO - 0006457;Sundial ;Wholesale;GUT930;STK-123;926263;Wall Covering;Heritage ;10;251,38;1221,89
22/07/2020;SO - 0006458;Mylan Corp;Wholesale;GUT930;STK-137;922457;Rebar;McKesson Corp;13;331,08;2009,30
22/07/2020;SO - 0006459;AuroMedics Corp;Wholesale;NXH382;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;8;137,51;482,98
22/07/2020;SO - 0006460;Ole Group;Distributor;GUT930;STK-107;920026;Housewrap;Kinray Ltd;13;281,93;2111,47
22/07/2020;SO - 0006461;Medsep Group;Wholesale;AXW291;STK-143;420746;Plastics;Mylan Group;14;119,58;668,74
22/07/2020;SO - 0006462;S.S.S. Group;Wholesale;FLR025;STK-154;417850;Treated Lumber;ALK-Abello, Corp;11;371,04;1811,16
23/07/2020;SO - 0006463;Qualitest ;Wholesale;GUT930;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;7;477,32;1537,68
24/07/2020;SO - 0006464;Medsep Group;Wholesale;AXW291;STK-106;920026;Damp (Structural);Mylan Group;11;222,04;1253,88
24/07/2020;SO - 0006465;Nipro ;Export;GUT930;STK-123;926263;Wall Covering;Heritage ;10;251,38;1221,89
24/07/2020;SO - 0006466;Dharma Ltd;Wholesale;AXW291;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;12;243,81;1083,60
24/07/2020;SO - 0006467;Winthrop ;Export;AXW291;STK-158;417850;Parallel Strand;McKesson Corp;13;153,83;1021,68
25/07/2020;SO - 0006468;Ei ;Wholesale;AXW291;STK-101;920026;Elevator;McKesson Corp;10;448,76;2088,77
25/07/2020;SO - 0006469;Wuxi Group;Distributor;NXH382;STK-160;417850;Finish Carpentry;Major Corp;7;258,69;660,48
26/07/2020;SO - 0006470;Linde ;Export;AXW291;STK-139;922457;Metal Joist, Decking;Accord Ltd;11;617,31;2749,25
27/07/2020;SO - 0006471;Fenwal, Corp;Wholesale;AXW291;STK-129;926263;Furnishings;Macoven Group;7;305,93;985,56
27/07/2020;SO - 0006472;Fenwal, Corp;Wholesale;AXW291;STK-168;415254;Curtainwall;Accord Ltd;13;575,15;2735,83
27/07/2020;SO - 0006473;Victory Ltd;Wholesale;AXW291;STK-104;920026;Building Envelope;AstraZeneca ;11;418,56;2303,42
27/07/2020;SO - 0006474;Burt's Corp;Distributor;AXW291;STK-103;920026;Building Insulation;Accord Ltd;9;252,81;845,21
27/07/2020;SO - 0006475;3LAB, Ltd;Distributor;NXH382;STK-109;920026;Access;Major Corp;9;465,07;1610,95
27/07/2020;SO - 0006476;Sundial ;Export;NXH382;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;13;137,51;885,46
28/07/2020;SO - 0006477;PEDIFIX, Corp;Distributor;GUT930;STK-167;415254;Casement;Lake Ltd;8;369,69;1176,48
28/07/2020;SO - 0006478;Avon Corp;Wholesale;AXW291;STK-165;415254;Trim, Molding;Allermed Group;7;156,52;469,56
28/07/2020;SO - 0006479;Eminence Corp;Distributor;AXW291;STK-154;417850;Treated Lumber;ALK-Abello, Corp;13;371,04;2213,64
29/07/2020;SO - 0006480;Apotheca, Ltd;Wholesale;FLR025;STK-160;417850;Finish Carpentry;Major Corp;10;258,69;1056,77
29/07/2020;SO - 0006481;Niconovum Corp;Wholesale;AXW291;STK-100;920026;Concrete;McKesson Corp;7;124,49;309,60
30/07/2020;SO - 0006482;Select ;Wholesale;AXW291;STK-160;417850;Finish Carpentry;Major Corp;10;258,69;1056,77
30/07/2020;SO - 0006483;Capweld ;Wholesale;NXH382;STK-109;920026;Access;Major Corp;10;465,07;1841,09
30/07/2020;SO - 0006484;Medsep Group;Wholesale;AXW291;STK-147;420746;Specialties;Cixi Group;13;445,21;2849,35
30/07/2020;SO - 0006485;OHTA'S Corp;Export;GUT930;STK-116;927300;Switches;McKesson Corp;8;195,69;507,74
30/07/2020;SO - 0006486;Trigen ;Wholesale;GUT930;STK-131;922457;Artificial Stone;Heritage ;9;623,88;1914,36
31/07/2020;SO - 0006487;S.S.S. Group;Export;AXW291;STK-160;417850;Finish Carpentry;Major Corp;12;258,69;1320,96
31/07/2020;SO - 0006488;Trigen ;Export;AXW291;STK-122;926263;Marble;Fullerton Corp;9;316,48;1329,22
31/07/2020;SO - 0006489;Ei ;Wholesale;AXW291;STK-166;415254;Chair Rail;Cixi Group;14;485,81;3331,30
01/08/2020;SO - 0006490;PEDIFIX, Corp;Wholesale;NXH382;STK-140;922457;Metal Fabrications;Kinray Ltd;14;303,67;1634,69
02/08/2020;SO - 0006491;Prasco Group;Wholesale;AXW291;STK-156;417850;Plywood;Allermed Group;14;191,89;1052,64
02/08/2020;SO - 0006492;Ohio ;Distributor;NXH382;STK-148;420746;Telecommunications Equipment;Major Corp;13;213,62;1226,02
02/08/2020;SO - 0006493;Burt's Corp;Export;AXW291;STK-136;922457;Structural Steel;Cixi Group;11;309,58;1430,35
02/08/2020;SO - 0006494;Niconovum Corp;Wholesale;GUT930;STK-101;920026;Elevator;McKesson Corp;14;448,76;3133,15
02/08/2020;SO - 0006495;Capweld ;Wholesale;GUT930;STK-122;926263;Marble;Fullerton Corp;11;316,48;1708,99
03/08/2020;SO - 0006496;Select ;Export;GUT930;STK-100;920026;Concrete;McKesson Corp;14;124,49;743,04
03/08/2020;SO - 0006497;WakeFern ;Wholesale;AXW291;STK-131;922457;Artificial Stone;Heritage ;13;623,88;3008,28
03/08/2020;SO - 0006498;ETUDE Ltd;Wholesale;NXH382;STK-104;920026;Building Envelope;AstraZeneca ;8;418,56;1535,62
03/08/2020;SO - 0006499;Uriel Group;Wholesale;NXH382;STK-103;920026;Building Insulation;Accord Ltd;7;252,81;603,72
03/08/2020;SO - 0006500;E. Ltd;Distributor;NXH382;STK-140;922457;Metal Fabrications;Kinray Ltd;10;303,67;1089,79
03/08/2020;SO - 0006501;Weimei Corp;Export;AXW291;STK-148;420746;Telecommunications Equipment;Major Corp;14;213,62;1337,47
03/08/2020;SO - 0006502;Nipro ;Distributor;FLR025;STK-141;420746;Stairway;Kinray Ltd;8;324,11;928,80
04/08/2020;SO - 0006503;S.S.S. Group;Wholesale;AXW291;STK-159;417850;Glue-Laminate;Sun Ltd;11;648,44;2693,52
04/08/2020;SO - 0006504;Ascend Ltd;Wholesale;AXW291;STK-108;920026;Stile And Rail;Macoven Group;11;589,23;2637,79
04/08/2020;SO - 0006505;Prasco Group;Wholesale;AXW291;STK-120;927300;Dropped Ceiling;Fullerton Corp;14;477,77;3356,06
